id,ts,provider,response_received,response_valid,latency_ms,error_type,billed_tokens,actual_tokens,token_mismatch,model
6960,2026-08-14T19:30:15.993742+00:00,friend,0,0,4,no_response,0,0,0,
6961,2026-08-14T19:30:16.134162+00:00,friend,0,0,7,no_response,0,0,0,
6962,2026-08-14T19:30:16.175267+00:00,friend,0,0,9,no_response,0,0,0,
6963,2026-08-14T19:30:16.201894+00:00,friend,0,0,9,no_response,0,0,0,
6964,2026-08-14T19:30:16.245996+00:00,friend,0,0,9,no_response,0,0,0,
6965,2026-08-14T19:30:16.274778+00:00,friend,0,0,5,no_response,0,0,0,
6966,2026-08-14T19:30:16.760737+00:00,friend,0,0,6,no_response,0,0,0,
6967,2026-08-14T19:30:16.797379+00:00,friend,0,0,7,no_response,0,0,0,
6968,2026-08-14T19:30:16.808606+00:00,friend,0,0,5,no_response,0,0,0,
6969,2026-08-14T19:30:16.820021+00:00,friend,0,0,5,no_response,0,0,0,
6970,2026-08-14T19:30:16.836274+00:00,friend,0,0,7,no_response,0,0,0,
6971,2026-08-14T19:30:16.848696+00:00,friend,0,0,6,no_response,0,0,0,
6972,2026-08-14T19:30:16.849158+00:00,friend,0,0,16,no_response,0,0,0,
6973,2026-08-14T19:30:16.872001+00:00,friend,0,0,5,no_response,0,0,0,
6974,2026-08-14T19:30:16.906475+00:00,friend,0,0,6,no_response,0,0,0,
6975,2026-08-14T19:30:16.916363+00:00,friend,0,0,11,no_response,0,0,0,
6976,2026-08-14T19:30:16.928547+00:00,friend,0,0,15,no_response,0,0,0,
6977,2026-08-14T19:30:16.929183+00:00,friend,0,0,7,no_response,0,0,0,
6978,2026-08-14T19:30:16.941407+00:00,friend,0,0,3,no_response,0,0,0,
6979,2026-08-14T19:30:16.944183+00:00,friend,0,0,9,no_response,0,0,0,
6980,2026-08-14T19:30:16.952515+00:00,friend,0,0,4,no_response,0,0,0,
6981,2026-08-14T19:30:16.965260+00:00,friend,0,0,5,no_response,0,0,0,
6982,2026-08-14T19:30:16.968251+00:00,friend,0,0,8,no_response,0,0,0,
6983,2026-08-14T19:30:16.992550+00:00,friend,0,0,9,no_response,0,0,0,
6984,2026-08-14T19:30:17.043747+00:00,friend,0,0,41,no_response,0,0,0,
6985,2026-08-14T19:30:17.109291+00:00,friend,0,0,10,no_response,0,0,0,
6986,2026-08-14T19:30:17.130301+00:00,friend,0,0,11,no_response,0,0,0,
6987,2026-08-14T19:30:17.166006+00:00,friend,0,0,14,no_response,0,0,0,
6988,2026-08-14T19:30:17.186008+00:00,friend,0,0,10,no_response,0,0,0,
6989,2026-08-14T19:30:17.207940+00:00,friend,0,0,8,no_response,0,0,0,
6990,2026-08-14T19:30:19.592948+00:00,friend,1,1,2240,none,68,0,0,glm-5.3
6991,2026-08-14T19:30:19.658468+00:00,friend,1,1,2902,none,99,0,0,glm-5.3
6992,2026-08-14T19:30:23.210353+00:00,friend,1,1,5892,none,289,0,0,glm-5.3
6993,2026-08-14T19:30:26.583623+00:00,friend,1,1,5045,none,76,0,0,glm-5.3
6994,2026-08-14T19:30:27.117591+00:00,friend,1,1,3493,none,105,0,0,glm-5.3
6995,2026-08-14T19:30:28.986973+00:00,friend,1,1,2073,none,34,2,1,glm-5.3
6996,2026-08-14T19:30:31.953825+00:00,friend,1,1,10435,none,640,45,1,glm-5.3
6997,2026-08-14T19:30:33.061982+00:00,friend,1,1,4493,none,94,2,1,glm-5.3
6998,2026-08-14T19:30:41.196072+00:00,friend,1,1,5760,none,260,22,1,glm-5.3
6999,2026-08-14T19:30:48.963494+00:00,friend,1,1,6682,none,237,20,1,glm-5.3
7000,2026-08-14T19:30:53.744373+00:00,friend,1,1,3119,none,106,0,0,glm-5.3
7001,2026-08-14T19:31:04.211951+00:00,friend,1,1,9066,none,628,36,1,glm-5.3
7002,2026-08-14T19:31:12.898796+00:00,friend,1,1,6285,none,271,30,1,glm-5.3
7003,2026-08-14T19:31:29.910607+00:00,friend,1,1,3734,none,143,16,1,glm-5.3
7004,2026-08-14T19:31:34.070159+00:00,friend,1,1,3946,none,213,6,1,glm-5.3
7005,2026-08-14T19:31:45.504132+00:00,friend,1,1,11247,none,681,30,1,glm-5.3
7006,2026-08-14T19:31:49.783562+00:00,friend,1,1,4054,none,230,0,0,glm-5.3
7007,2026-08-14T19:32:08.153649+00:00,friend,1,1,18157,none,1110,38,1,glm-5.3
7008,2026-08-14T19:32:14.587373+00:00,friend,1,1,6135,none,190,17,1,glm-5.3
7009,2026-08-14T19:32:18.413319+00:00,friend,1,1,3650,none,82,0,0,glm-5.3
7010,2026-08-14T19:32:22.351542+00:00,friend,1,1,3795,none,138,0,0,glm-5.3
7011,2026-08-14T19:32:33.699678+00:00,friend,1,1,11098,none,65,0,0,glm-5.3
7012,2026-08-14T19:32:43.572120+00:00,friend,1,1,9687,none,431,41,1,glm-5.3
7013,2026-08-14T19:32:58.661212+00:00,friend,1,1,14892,none,987,86,1,glm-5.3
7014,2026-08-14T19:33:16.668076+00:00,friend,1,1,17691,none,1144,57,1,glm-5.3
7015,2026-08-14T19:33:19.827420+00:00,friend,1,1,2828,none,31,2,1,glm-5.3
7016,2026-08-14T20:18:15.576083+00:00,friend,0,0,278,no_response,0,0,0,
7017,2026-08-14T20:18:15.582921+00:00,friend,0,0,3,no_response,0,0,0,
7018,2026-08-14T20:18:15.589838+00:00,friend,0,0,3,no_response,0,0,0,
7019,2026-08-14T20:18:15.601153+00:00,friend,0,0,2,no_response,0,0,0,
7020,2026-08-14T20:18:15.607388+00:00,friend,0,0,3,no_response,0,0,0,
7021,2026-08-14T20:18:15.721556+00:00,friend,0,0,3,no_response,0,0,0,
7022,2026-08-14T20:18:15.737835+00:00,friend,0,0,2,no_response,0,0,0,
7023,2026-08-14T20:18:15.743133+00:00,friend,0,0,2,no_response,0,0,0,
7024,2026-08-14T20:18:15.748620+00:00,friend,0,0,2,no_response,0,0,0,
7025,2026-08-14T20:18:15.754334+00:00,friend,0,0,2,no_response,0,0,0,
7026,2026-08-14T20:18:15.759871+00:00,friend,0,0,2,no_response,0,0,0,
7027,2026-08-14T20:18:15.773516+00:00,friend,0,0,2,no_response,0,0,0,
7028,2026-08-14T20:18:15.786680+00:00,friend,0,0,2,no_response,0,0,0,
7029,2026-08-14T20:18:15.791932+00:00,friend,0,0,2,no_response,0,0,0,
7030,2026-08-14T20:18:15.797273+00:00,friend,0,0,2,no_response,0,0,0,
7031,2026-08-14T20:18:15.802611+00:00,friend,0,0,2,no_response,0,0,0,
7032,2026-08-14T20:18:15.808038+00:00,friend,0,0,2,no_response,0,0,0,
7033,2026-08-14T20:18:17.889607+00:00,friend,1,1,2023,none,44,0,0,glm-5.3
7034,2026-08-14T20:18:20.246004+00:00,friend,1,1,2001,none,59,0,0,glm-5.3
7035,2026-08-14T20:18:25.735587+00:00,friend,1,1,4362,none,266,0,0,glm-5.3
7036,2026-08-14T20:18:54.553692+00:00,friend,1,1,22677,none,1549,252,1,glm-5.3
7037,2026-08-14T20:20:15.771129+00:00,friend,0,0,209,no_response,0,0,0,
7038,2026-08-14T20:20:15.791440+00:00,friend,0,0,3,no_response,0,0,0,
7039,2026-08-14T20:20:15.816423+00:00,friend,0,0,3,no_response,0,0,0,
7040,2026-08-14T20:20:15.823342+00:00,friend,0,0,3,no_response,0,0,0,
7041,2026-08-14T20:20:15.832516+00:00,friend,0,0,2,no_response,0,0,0,
7042,2026-08-14T20:20:15.839850+00:00,friend,0,0,4,no_response,0,0,0,
7043,2026-08-14T20:20:15.860592+00:00,friend,0,0,4,no_response,0,0,0,
7044,2026-08-14T20:20:15.894480+00:00,friend,0,0,4,no_response,0,0,0,
7045,2026-08-14T20:20:15.907028+00:00,friend,0,0,6,no_response,0,0,0,
7046,2026-08-14T20:20:15.916341+00:00,friend,0,0,3,no_response,0,0,0,
7047,2026-08-14T20:20:15.924216+00:00,friend,0,0,4,no_response,0,0,0,
7048,2026-08-14T20:20:15.932453+00:00,friend,0,0,3,no_response,0,0,0,
7049,2026-08-14T20:20:18.683714+00:00,friend,1,1,2580,none,53,0,0,glm-5.3
7050,2026-08-14T20:20:21.079971+00:00,friend,1,1,2215,none,91,0,0,glm-5.3
7051,2026-08-14T20:20:32.769721+00:00,friend,1,1,8607,none,514,19,1,glm-5.3
7052,2026-08-14T20:20:43.464835+00:00,friend,1,1,3529,none,171,0,0,glm-5.3
7053,2026-08-14T20:20:45.700556+00:00,friend,1,1,2030,none,32,0,0,glm-5.3
7054,2026-08-14T20:20:49.538253+00:00,friend,1,1,3588,none,112,0,0,glm-5.3
7055,2026-08-14T20:20:56.967659+00:00,friend,1,1,6664,none,498,24,1,glm-5.3
7056,2026-08-14T20:21:12.971394+00:00,friend,1,1,5390,none,286,21,1,glm-5.3
7057,2026-08-14T20:21:23.381361+00:00,friend,1,1,8238,none,595,16,1,glm-5.3
7058,2026-08-14T20:21:30.488184+00:00,friend,1,1,6260,none,505,0,0,glm-5.3
7059,2026-08-14T20:21:34.101456+00:00,friend,1,1,2963,none,85,18,1,glm-5.3
7060,2026-08-14T20:21:41.705089+00:00,friend,1,1,6842,none,391,268,1,glm-5.3
7061,2026-08-14T20:30:20.161636+00:00,friend,0,0,289,no_response,0,0,0,
7062,2026-08-14T20:30:20.188045+00:00,friend,0,0,9,no_response,0,0,0,
7063,2026-08-14T20:30:20.215577+00:00,friend,0,0,10,no_response,0,0,0,
7064,2026-08-14T20:30:20.238891+00:00,friend,0,0,10,no_response,0,0,0,
7065,2026-08-14T20:30:20.265844+00:00,friend,0,0,14,no_response,0,0,0,
7066,2026-08-14T20:30:20.398096+00:00,friend,0,0,21,no_response,0,0,0,
7067,2026-08-14T20:30:20.502213+00:00,friend,0,0,14,no_response,0,0,0,
7068,2026-08-14T20:30:20.531325+00:00,friend,0,0,10,no_response,0,0,0,
7069,2026-08-14T20:30:20.561999+00:00,friend,0,0,15,no_response,0,0,0,
7070,2026-08-14T20:30:20.593404+00:00,friend,0,0,14,no_response,0,0,0,
7071,2026-08-14T20:30:20.634172+00:00,friend,0,0,12,no_response,0,0,0,
7072,2026-08-14T20:30:20.716114+00:00,friend,0,0,13,no_response,0,0,0,
7073,2026-08-14T20:30:20.795328+00:00,friend,0,0,8,no_response,0,0,0,
7074,2026-08-14T20:30:20.818239+00:00,friend,0,0,11,no_response,0,0,0,
7075,2026-08-14T20:30:20.845135+00:00,friend,0,0,14,no_response,0,0,0,
7076,2026-08-14T20:30:20.904300+00:00,friend,0,0,7,no_response,0,0,0,
7077,2026-08-14T20:30:20.939465+00:00,friend,0,0,11,no_response,0,0,0,
7078,2026-08-14T20:30:21.219706+00:00,friend,0,0,7,no_response,0,0,0,
7079,2026-08-14T20:30:21.277216+00:00,friend,0,0,10,no_response,0,0,0,
7080,2026-08-14T20:30:21.298454+00:00,friend,0,0,11,no_response,0,0,0,
7081,2026-08-14T20:30:21.319248+00:00,friend,0,0,9,no_response,0,0,0,
7082,2026-08-14T20:30:21.341542+00:00,friend,0,0,8,no_response,0,0,0,
7083,2026-08-14T20:30:21.361007+00:00,friend,0,0,4,no_response,0,0,0,
7084,2026-08-14T20:30:21.441573+00:00,friend,0,0,19,no_response,0,0,0,
7085,2026-08-14T20:30:21.595399+00:00,friend,0,0,13,no_response,0,0,0,
7086,2026-08-14T20:30:21.658659+00:00,friend,0,0,17,no_response,0,0,0,
7087,2026-08-14T20:30:21.684924+00:00,friend,0,0,7,no_response,0,0,0,
7088,2026-08-14T20:30:21.706877+00:00,friend,0,0,8,no_response,0,0,0,
7089,2026-08-14T20:30:21.730744+00:00,friend,0,0,10,no_response,0,0,0,
7090,2026-08-14T20:30:22.170646+00:00,friend,0,0,7,no_response,0,0,0,
7091,2026-08-14T20:30:22.226102+00:00,friend,0,0,7,no_response,0,0,0,
7092,2026-08-14T20:30:22.243549+00:00,friend,0,0,8,no_response,0,0,0,
7093,2026-08-14T20:30:22.262786+00:00,friend,0,0,11,no_response,0,0,0,
7094,2026-08-14T20:30:22.282436+00:00,friend,0,0,9,no_response,0,0,0,
7095,2026-08-14T20:30:22.305053+00:00,friend,0,0,7,no_response,0,0,0,
7096,2026-08-14T20:30:22.339362+00:00,friend,0,0,10,no_response,0,0,0,
7097,2026-08-14T20:30:22.401375+00:00,friend,0,0,4,no_response,0,0,0,
7098,2026-08-14T20:30:22.416857+00:00,friend,0,0,7,no_response,0,0,0,
7099,2026-08-14T20:30:22.451241+00:00,friend,0,0,18,no_response,0,0,0,
7100,2026-08-14T20:30:22.474001+00:00,friend,0,0,10,no_response,0,0,0,
7101,2026-08-14T20:30:22.508417+00:00,friend,0,0,23,no_response,0,0,0,
7102,2026-08-14T20:30:24.644598+00:00,friend,1,1,2532,none,62,0,0,glm-5.3
7103,2026-08-14T20:30:25.488607+00:00,friend,1,1,4249,none,241,0,0,glm-5.3
7104,2026-08-14T20:30:29.404601+00:00,friend,1,1,2230,none,34,2,1,glm-5.3
7105,2026-08-14T20:30:30.555901+00:00,friend,1,1,7485,none,389,2,1,glm-5.3
7106,2026-08-14T20:30:32.887602+00:00,friend,0,0,9,no_response,0,0,0,
7107,2026-08-14T20:30:32.956526+00:00,friend,0,0,7,no_response,0,0,0,
7108,2026-08-14T20:30:33.007132+00:00,friend,0,0,37,no_response,0,0,0,
7109,2026-08-14T20:30:33.031524+00:00,friend,0,0,13,no_response,0,0,0,
7110,2026-08-14T20:30:33.064201+00:00,friend,0,0,13,no_response,0,0,0,
7111,2026-08-14T20:30:33.083472+00:00,friend,0,0,6,no_response,0,0,0,
7112,2026-08-14T20:30:33.168812+00:00,friend,0,0,18,no_response,0,0,0,
7113,2026-08-14T20:30:33.258297+00:00,friend,0,0,10,no_response,0,0,0,
7114,2026-08-14T20:30:33.298272+00:00,friend,0,0,20,no_response,0,0,0,
7115,2026-08-14T20:30:33.349264+00:00,friend,0,0,14,no_response,0,0,0,
7116,2026-08-14T20:30:33.374219+00:00,friend,0,0,14,no_response,0,0,0,
7117,2026-08-14T20:30:33.402833+00:00,friend,0,0,11,no_response,0,0,0,
7118,2026-08-14T20:30:39.634115+00:00,friend,1,1,5786,none,450,0,0,glm-5.3
7119,2026-08-14T20:30:44.115672+00:00,friend,1,1,2210,none,63,12,1,glm-5.3
7120,2026-08-14T20:30:45.703105+00:00,friend,1,1,19598,none,1265,80,1,glm-5.3
7121,2026-08-14T20:30:55.933920+00:00,friend,1,1,7859,none,543,61,1,glm-5.3
7122,2026-08-14T20:30:58.237115+00:00,friend,1,1,3360,none,118,13,1,glm-5.3
7123,2026-08-14T20:31:02.142366+00:00,friend,1,1,5297,none,58,2,1,glm-5.3
7124,2026-08-14T20:31:06.485153+00:00,friend,1,1,7618,none,410,28,1,glm-5.3
7125,2026-08-14T20:31:22.181397+00:00,friend,1,1,4781,none,265,14,1,glm-5.3
7126,2026-08-14T20:31:39.989514+00:00,friend,1,1,5318,none,270,35,1,glm-5.3
7127,2026-08-14T20:32:20.105091+00:00,friend,1,1,7907,none,504,39,1,glm-5.3
7128,2026-08-14T20:32:37.110082+00:00,friend,1,1,13651,none,802,38,1,glm-5.3
7129,2026-08-14T20:32:47.339344+00:00,friend,1,1,9619,none,518,55,1,glm-5.3
7130,2026-08-14T20:33:02.720217+00:00,friend,1,0,15026,parse_error,0,569,0,glm-5.2
7131,2026-08-14T20:33:07.941731+00:00,friend,1,1,5131,none,252,19,1,glm-5.3
7132,2026-08-14T20:33:10.835732+00:00,friend,1,1,2604,none,51,2,1,glm-5.3
7133,2026-08-14T21:30:25.128393+00:00,friend,0,0,407,no_response,0,0,0,
7134,2026-08-14T21:30:25.161212+00:00,friend,0,0,16,no_response,0,0,0,
7135,2026-08-14T21:30:25.212251+00:00,friend,0,0,24,no_response,0,0,0,
7136,2026-08-14T21:30:25.274209+00:00,friend,0,0,22,no_response,0,0,0,
7137,2026-08-14T21:30:25.364654+00:00,friend,0,0,20,no_response,0,0,0,
7138,2026-08-14T21:30:25.536184+00:00,friend,0,0,22,no_response,0,0,0,
7139,2026-08-14T21:30:25.691281+00:00,friend,0,0,32,no_response,0,0,0,
7140,2026-08-14T21:30:25.737978+00:00,friend,0,0,19,no_response,0,0,0,
7141,2026-08-14T21:30:25.774536+00:00,friend,0,0,13,no_response,0,0,0,
7142,2026-08-14T21:30:25.815757+00:00,friend,0,0,14,no_response,0,0,0,
7143,2026-08-14T21:30:25.894789+00:00,friend,0,0,24,no_response,0,0,0,
7144,2026-08-14T21:30:25.974901+00:00,friend,0,0,9,no_response,0,0,0,
7145,2026-08-14T21:30:26.210104+00:00,friend,0,0,28,no_response,0,0,0,
7146,2026-08-14T21:30:26.248380+00:00,friend,0,0,25,no_response,0,0,0,
7147,2026-08-14T21:30:26.357540+00:00,friend,0,0,50,no_response,0,0,0,
7148,2026-08-14T21:30:26.414607+00:00,friend,0,0,25,no_response,0,0,0,
7149,2026-08-14T21:30:26.481731+00:00,friend,0,0,33,no_response,0,0,0,
7150,2026-08-14T21:30:26.738296+00:00,friend,0,0,23,no_response,0,0,0,
7151,2026-08-14T21:30:26.854239+00:00,friend,0,0,18,no_response,0,0,0,
7152,2026-08-14T21:30:26.894427+00:00,friend,0,0,11,no_response,0,0,0,
7153,2026-08-14T21:30:26.924623+00:00,friend,0,0,12,no_response,0,0,0,
7154,2026-08-14T21:30:26.973169+00:00,friend,0,0,24,no_response,0,0,0,
7155,2026-08-14T21:30:27.027082+00:00,friend,0,0,39,no_response,0,0,0,
7156,2026-08-14T21:30:27.155588+00:00,friend,0,0,15,no_response,0,0,0,
7157,2026-08-14T21:30:27.289577+00:00,friend,0,0,31,no_response,0,0,0,
7158,2026-08-14T21:30:27.332288+00:00,friend,0,0,13,no_response,0,0,0,
7159,2026-08-14T21:30:27.439893+00:00,friend,0,0,41,no_response,0,0,0,
7160,2026-08-14T21:30:27.552575+00:00,friend,0,0,69,no_response,0,0,0,
7161,2026-08-14T21:30:27.600283+00:00,friend,0,0,17,no_response,0,0,0,
7162,2026-08-14T21:30:28.794709+00:00,friend,0,0,22,no_response,0,0,0,
7163,2026-08-14T21:30:28.830297+00:00,friend,1,1,1977,none,40,0,0,glm-5.3
7164,2026-08-14T21:30:28.973468+00:00,friend,0,0,67,no_response,0,0,0,
7165,2026-08-14T21:30:29.038777+00:00,friend,0,0,35,no_response,0,0,0,
7166,2026-08-14T21:30:29.101496+00:00,friend,0,0,25,no_response,0,0,0,
7167,2026-08-14T21:30:29.142980+00:00,friend,0,0,16,no_response,0,0,0,
7168,2026-08-14T21:30:29.194119+00:00,friend,0,0,13,no_response,0,0,0,
7169,2026-08-14T21:30:29.260483+00:00,friend,0,0,14,no_response,0,0,0,
7170,2026-08-14T21:30:29.340605+00:00,friend,0,0,9,no_response,0,0,0,
7171,2026-08-14T21:30:29.363158+00:00,friend,0,0,10,no_response,0,0,0,
7172,2026-08-14T21:30:29.380813+00:00,friend,0,0,5,no_response,0,0,0,
7173,2026-08-14T21:30:29.406874+00:00,friend,0,0,12,no_response,0,0,0,
7174,2026-08-14T21:30:29.433486+00:00,friend,0,0,11,no_response,0,0,0,
7175,2026-08-14T21:30:30.664856+00:00,friend,1,1,2526,none,35,0,0,glm-5.3
7176,2026-08-14T21:30:32.878665+00:00,friend,1,1,2659,none,105,12,1,glm-5.3
7177,2026-08-14T21:30:33.957893+00:00,friend,1,1,2748,none,38,0,0,glm-5.3
7178,2026-08-14T21:30:35.276371+00:00,friend,1,1,2013,none,54,0,0,glm-5.3
7179,2026-08-14T21:30:37.085406+00:00,friend,1,1,2377,none,19,2,1,glm-5.3
7180,2026-08-14T21:30:45.247101+00:00,friend,1,1,15082,none,990,2,1,glm-5.3
7181,2026-08-14T21:30:59.502218+00:00,friend,1,1,23745,none,1618,38,1,glm-5.3
7182,2026-08-14T21:31:13.432586+00:00,friend,1,1,11206,none,783,56,1,glm-5.3
7183,2026-08-14T21:31:41.638888+00:00,friend,1,1,23406,none,1537,36,1,glm-5.3
7184,2026-08-14T21:31:56.701465+00:00,friend,1,1,12149,none,776,60,1,glm-5.3
7185,2026-08-14T21:32:02.395869+00:00,friend,1,1,5280,none,203,0,0,glm-5.3
7186,2026-08-14T21:32:05.994439+00:00,friend,1,1,3229,none,102,2,1,glm-5.3
7187,2026-08-14T22:00:23.771705+00:00,friend,0,0,314,no_response,0,0,0,
7188,2026-08-14T22:00:23.798703+00:00,friend,0,0,14,no_response,0,0,0,
7189,2026-08-14T22:00:23.826742+00:00,friend,0,0,11,no_response,0,0,0,
7190,2026-08-14T22:00:23.841365+00:00,friend,0,0,5,no_response,0,0,0,
7191,2026-08-14T22:00:23.853177+00:00,friend,0,0,5,no_response,0,0,0,
7192,2026-08-14T22:00:23.885293+00:00,friend,0,0,4,no_response,0,0,0,
7193,2026-08-14T22:00:23.924270+00:00,friend,0,0,8,no_response,0,0,0,
7194,2026-08-14T22:00:23.942155+00:00,friend,0,0,10,no_response,0,0,0,
7195,2026-08-14T22:00:23.970733+00:00,friend,0,0,11,no_response,0,0,0,
7196,2026-08-14T22:00:23.984096+00:00,friend,0,0,5,no_response,0,0,0,
7197,2026-08-14T22:00:23.998679+00:00,friend,0,0,5,no_response,0,0,0,
7198,2026-08-14T22:00:24.029502+00:00,friend,0,0,9,no_response,0,0,0,
7199,2026-08-14T22:00:24.094286+00:00,friend,0,0,10,no_response,0,0,0,
7200,2026-08-14T22:00:24.118412+00:00,friend,0,0,11,no_response,0,0,0,
7201,2026-08-14T22:00:24.143252+00:00,friend,0,0,10,no_response,0,0,0,
7202,2026-08-14T22:00:24.154619+00:00,friend,0,0,5,no_response,0,0,0,
7203,2026-08-14T22:00:24.167147+00:00,friend,0,0,5,no_response,0,0,0,
7204,2026-08-14T22:00:38.632349+00:00,friend,1,1,14129,none,153,0,0,glm-5.3
7205,2026-08-14T22:00:45.550976+00:00,friend,1,1,6426,none,201,18,1,glm-5.3
7206,2026-08-14T22:01:01.397090+00:00,friend,1,1,14334,none,779,43,1,glm-5.3
7207,2026-08-14T22:01:32.710286+00:00,friend,1,1,29514,none,2118,45,1,glm-5.3
7208,2026-08-14T22:01:49.197125+00:00,friend,1,1,16309,none,1341,19,1,glm-5.3
7209,2026-08-14T22:02:23.195079+00:00,friend,1,1,33543,none,2098,50,1,glm-5.3
7210,2026-08-14T22:02:57.723770+00:00,friend,1,1,29971,none,2000,47,1,glm-5.3
7211,2026-08-14T22:03:10.967304+00:00,friend,1,1,12655,none,651,500,1,glm-5.3
7212,2026-08-14T22:08:23.634378+00:00,friend,0,0,280,no_response,0,0,0,
7213,2026-08-14T22:08:23.645485+00:00,friend,0,0,5,no_response,0,0,0,
7214,2026-08-14T22:08:23.654403+00:00,friend,0,0,4,no_response,0,0,0,
7215,2026-08-14T22:08:23.662925+00:00,friend,0,0,4,no_response,0,0,0,
7216,2026-08-14T22:08:23.671493+00:00,friend,0,0,4,no_response,0,0,0,
7217,2026-08-14T22:08:23.700389+00:00,friend,0,0,4,no_response,0,0,0,
7218,2026-08-14T22:08:23.723598+00:00,friend,0,0,4,no_response,0,0,0,
7219,2026-08-14T22:08:23.745148+00:00,friend,0,0,4,no_response,0,0,0,
7220,2026-08-14T22:08:23.753930+00:00,friend,0,0,3,no_response,0,0,0,
7221,2026-08-14T22:08:23.762485+00:00,friend,0,0,3,no_response,0,0,0,
7222,2026-08-14T22:08:23.770761+00:00,friend,0,0,3,no_response,0,0,0,
7223,2026-08-14T22:08:23.792238+00:00,friend,0,0,4,no_response,0,0,0,
7224,2026-08-14T22:08:23.816165+00:00,friend,0,0,4,no_response,0,0,0,
7225,2026-08-14T22:08:23.825084+00:00,friend,0,0,4,no_response,0,0,0,
7226,2026-08-14T22:08:23.835043+00:00,friend,0,0,4,no_response,0,0,0,
7227,2026-08-14T22:08:23.843528+00:00,friend,0,0,4,no_response,0,0,0,
7228,2026-08-14T22:08:23.852375+00:00,friend,0,0,4,no_response,0,0,0,
7229,2026-08-14T22:08:26.861895+00:00,friend,1,1,2878,none,35,0,0,glm-5.3
7230,2026-08-14T22:08:30.389979+00:00,friend,1,1,3040,none,162,8,1,glm-5.3
7231,2026-08-14T22:08:43.274342+00:00,friend,1,1,10702,none,547,0,0,glm-5.3
7232,2026-08-14T22:08:52.274796+00:00,friend,1,1,6558,none,405,27,1,glm-5.3
7233,2026-08-14T22:08:57.792972+00:00,friend,1,1,3265,none,118,0,0,glm-5.3
7234,2026-08-14T22:09:06.578773+00:00,friend,1,1,6623,none,398,26,1,glm-5.3
7235,2026-08-14T22:09:12.797379+00:00,friend,1,1,3631,none,188,20,1,glm-5.3
7236,2026-08-14T22:09:17.942628+00:00,friend,1,1,4939,none,34,0,0,glm-5.3
7237,2026-08-14T22:10:21.564747+00:00,friend,1,1,3571,none,34,0,0,glm-5.3
7238,2026-08-14T22:10:48.620918+00:00,friend,1,1,3214,none,186,13,1,glm-5.3
7239,2026-08-14T22:11:01.476298+00:00,friend,1,1,10241,none,659,346,1,glm-5.3
7240,2026-08-14T22:28:42.681390+00:00,friend,0,0,227,no_response,0,0,0,
7241,2026-08-14T22:28:42.687178+00:00,friend,0,0,2,no_response,0,0,0,
7242,2026-08-14T22:28:42.693096+00:00,friend,0,0,2,no_response,0,0,0,
7243,2026-08-14T22:28:42.700115+00:00,friend,0,0,2,no_response,0,0,0,
7244,2026-08-14T22:28:42.708608+00:00,friend,0,0,3,no_response,0,0,0,
7245,2026-08-14T22:28:42.728438+00:00,friend,0,0,3,no_response,0,0,0,
7246,2026-08-14T22:28:42.748824+00:00,friend,0,0,2,no_response,0,0,0,
7247,2026-08-14T22:28:42.775131+00:00,friend,0,0,22,no_response,0,0,0,
7248,2026-08-14T22:28:42.781070+00:00,friend,0,0,2,no_response,0,0,0,
7249,2026-08-14T22:28:42.788064+00:00,friend,0,0,3,no_response,0,0,0,
7250,2026-08-14T22:28:42.795432+00:00,friend,0,0,3,no_response,0,0,0,
7251,2026-08-14T22:28:42.813872+00:00,friend,0,0,3,no_response,0,0,0,
7252,2026-08-14T22:28:43.044838+00:00,friend,0,0,4,no_response,0,0,0,
7253,2026-08-14T22:28:43.071539+00:00,friend,0,0,2,no_response,0,0,0,
7254,2026-08-14T22:28:43.077984+00:00,friend,0,0,3,no_response,0,0,0,
7255,2026-08-14T22:28:43.084377+00:00,friend,0,0,3,no_response,0,0,0,
7256,2026-08-14T22:28:43.090646+00:00,friend,0,0,2,no_response,0,0,0,
7257,2026-08-14T22:28:43.096981+00:00,friend,0,0,2,no_response,0,0,0,
7258,2026-08-14T22:28:43.116121+00:00,friend,0,0,3,no_response,0,0,0,
7259,2026-08-14T22:28:43.142250+00:00,friend,0,0,3,no_response,0,0,0,
7260,2026-08-14T22:28:43.148665+00:00,friend,0,0,2,no_response,0,0,0,
7261,2026-08-14T22:28:43.154904+00:00,friend,0,0,2,no_response,0,0,0,
7262,2026-08-14T22:28:43.161078+00:00,friend,0,0,2,no_response,0,0,0,
7263,2026-08-14T22:28:43.167353+00:00,friend,0,0,2,no_response,0,0,0,
7264,2026-08-14T22:28:48.908140+00:00,friend,1,1,4691,none,95,0,0,glm-5.3
7265,2026-08-14T22:29:00.243620+00:00,friend,1,1,11239,none,244,9,1,glm-5.3
7266,2026-08-14T22:29:07.994024+00:00,friend,1,1,6717,none,285,195,1,glm-5.3
7267,2026-08-14T22:30:02.447805+00:00,friend,0,0,230,no_response,0,0,0,
7268,2026-08-14T22:30:02.554397+00:00,friend,0,0,17,no_response,0,0,0,
7269,2026-08-14T22:30:02.579556+00:00,friend,0,0,13,no_response,0,0,0,
7270,2026-08-14T22:30:02.684647+00:00,friend,0,0,14,no_response,0,0,0,
7271,2026-08-14T22:30:02.695905+00:00,friend,0,0,4,no_response,0,0,0,
