id,ts,severity,category,title,detail,alerted,resolved
2587,1786992305.909667,warning,circuit_breaker,Circuit breaker: host-driven-bench/t_75a5ad0e (8 consecutive crashed runs),"{""last_error"": ""pid 3462505 not alive"", ""run_count"": 9, ""crashed_runs"": 8, ""profile"": ""worker-base"", ""status_at_trip"": ""running""}",1,0
2588,1786993202.0824497,critical,api_low_balance,ppq balance low: $0.02,"ppq balance at $0.02, below $5.00 threshold. Top up to avoid service interruption.",1,0
2589,1786993202.1044288,critical,api_low_balance,openrouter balance low: $3.30,"openrouter balance at $3.30, below $5.00 threshold. Top up to avoid service interruption.",1,0
2590,1786993208.6807714,CRITICAL,api_low_balance,ppq balance low: $0.02,"ppq balance at $0.02, below $5 threshold. Top up to avoid service interruption. (data 5 min old)",1,0
2591,1786993208.6820993,CRITICAL,api_low_balance,openrouter balance low: $3.30,"openrouter balance at $3.30, below $5 threshold. Top up to avoid service interruption. (data 5 min old)",1,0
2592,1786993211.2343552,WARN,key_backoff,friend exhausted failure #1,"{""detail"": ""backoff 2.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2593,1786993449.6374283,WARN,key_backoff,friend server failure #1,"{""detail"": ""backoff 30s; error_type=server"", ""key_name"": ""friend""}",1,0
2594,1786994102.4526048,critical,api_low_balance,ppq balance low: $0.02,"ppq balance at $0.02, below $5.00 threshold. Top up to avoid service interruption.",1,0
2595,1786994102.4768705,critical,api_low_balance,openrouter balance low: $3.30,"openrouter balance at $3.30, below $5.00 threshold. Top up to avoid service interruption.",1,0
2596,1786995002.6270554,critical,api_low_balance,ppq balance low: $0.02,"ppq balance at $0.02, below $5.00 threshold. Top up to avoid service interruption.",1,0
2597,1786995002.6523314,critical,api_low_balance,openrouter balance low: $3.30,"openrouter balance at $3.30, below $5.00 threshold. Top up to avoid service interruption.",1,0
2598,1786995009.8483417,CRITICAL,api_low_balance,ppq balance low: $0.02,"ppq balance at $0.02, below $5 threshold. Top up to avoid service interruption. (data 5 min old)",1,0
2599,1786995009.8487816,CRITICAL,api_low_balance,openrouter balance low: $3.30,"openrouter balance at $3.30, below $5 threshold. Top up to avoid service interruption. (data 5 min old)",1,0
2600,1786995305.5166142,warning,circuit_breaker,Circuit breaker: host-driven-bench/t_41b23f6c (3 consecutive crashed runs),"{""last_error"": ""pid 3586076 not alive"", ""run_count"": 4, ""crashed_runs"": 3, ""profile"": ""worker-base"", ""status_at_trip"": ""running""}",1,0
2601,1786995901.4760368,critical,api_low_balance,ppq balance low: $0.02,"ppq balance at $0.02, below $5.00 threshold. Top up to avoid service interruption.",1,0
2602,1786995901.4963226,critical,api_low_balance,openrouter balance low: $3.30,"openrouter balance at $3.30, below $5.00 threshold. Top up to avoid service interruption.",1,0
2603,1786996802.1510072,critical,api_low_balance,ppq balance low: $0.02,"ppq balance at $0.02, below $5.00 threshold. Top up to avoid service interruption.",1,0
2604,1786996802.1788948,critical,api_low_balance,openrouter balance low: $3.30,"openrouter balance at $3.30, below $5.00 threshold. Top up to avoid service interruption.",1,0
2605,1786996809.2240376,CRITICAL,api_low_balance,ppq balance low: $0.02,"ppq balance at $0.02, below $5 threshold. Top up to avoid service interruption. (data 5 min old)",1,0
2606,1786996809.2243977,CRITICAL,api_low_balance,openrouter balance low: $3.30,"openrouter balance at $3.30, below $5 threshold. Top up to avoid service interruption. (data 5 min old)",1,0
2607,1786997701.941119,critical,api_low_balance,ppq balance low: $0.02,"ppq balance at $0.02, below $5.00 threshold. Top up to avoid service interruption.",1,0
2608,1786997701.9663193,critical,api_low_balance,openrouter balance low: $3.30,"openrouter balance at $3.30, below $5.00 threshold. Top up to avoid service interruption.",1,0
2609,1786998602.3568022,critical,api_low_balance,ppq balance low: $0.02,"ppq balance at $0.02, below $5.00 threshold. Top up to avoid service interruption.",1,0
2610,1786998602.3648434,critical,api_low_balance,openrouter balance low: $3.30,"openrouter balance at $3.30, below $5.00 threshold. Top up to avoid service interruption.",1,0
2611,1786998609.4310484,CRITICAL,api_low_balance,ppq balance low: $0.02,"ppq balance at $0.02, below $5 threshold. Top up to avoid service interruption. (data 5 min old)",1,0
2612,1786998609.4316077,CRITICAL,api_low_balance,openrouter balance low: $3.30,"openrouter balance at $3.30, below $5 threshold. Top up to avoid service interruption. (data 5 min old)",1,0
2613,1786999501.7461689,critical,api_low_balance,ppq balance low: $0.02,"ppq balance at $0.02, below $5.00 threshold. Top up to avoid service interruption.",1,0
2614,1786999501.7644532,critical,api_low_balance,openrouter balance low: $3.30,"openrouter balance at $3.30, below $5.00 threshold. Top up to avoid service interruption.",1,0
2615,1787000402.2417068,critical,api_low_balance,ppq balance low: $0.02,"ppq balance at $0.02, below $5.00 threshold. Top up to avoid service interruption.",1,0
2616,1787000402.259707,critical,api_low_balance,openrouter balance low: $3.30,"openrouter balance at $3.30, below $5.00 threshold. Top up to avoid service interruption.",1,0
2617,1787000408.9414923,CRITICAL,api_low_balance,ppq balance low: $0.02,"ppq balance at $0.02, below $5 threshold. Top up to avoid service interruption. (data 5 min old)",1,0
2618,1787000408.941995,CRITICAL,api_low_balance,openrouter balance low: $3.30,"openrouter balance at $3.30, below $5 threshold. Top up to avoid service interruption. (data 5 min old)",1,0
2619,1787001302.3018696,critical,api_low_balance,ppq balance low: $0.02,"ppq balance at $0.02, below $5.00 threshold. Top up to avoid service interruption.",1,0
2620,1787001302.3129408,critical,api_low_balance,openrouter balance low: $3.30,"openrouter balance at $3.30, below $5.00 threshold. Top up to avoid service interruption.",1,0
2621,1787002201.7388098,critical,api_low_balance,ppq balance low: $0.02,"ppq balance at $0.02, below $5.00 threshold. Top up to avoid service interruption.",1,0
2622,1787002201.7538505,critical,api_low_balance,openrouter balance low: $3.30,"openrouter balance at $3.30, below $5.00 threshold. Top up to avoid service interruption.",1,0
2623,1787002208.7262354,CRITICAL,api_low_balance,ppq balance low: $0.02,"ppq balance at $0.02, below $5 threshold. Top up to avoid service interruption. (data 5 min old)",1,0
2624,1787002208.7271922,CRITICAL,api_low_balance,openrouter balance low: $3.30,"openrouter balance at $3.30, below $5 threshold. Top up to avoid service interruption. (data 5 min old)",1,0
2625,1787003102.488051,critical,api_low_balance,ppq balance low: $0.02,"ppq balance at $0.02, below $5.00 threshold. Top up to avoid service interruption.",1,0
2626,1787003102.508497,critical,api_low_balance,openrouter balance low: $3.30,"openrouter balance at $3.30, below $5.00 threshold. Top up to avoid service interruption.",1,0
2627,1787004002.3804948,critical,api_low_balance,ppq balance low: $0.02,"ppq balance at $0.02, below $5.00 threshold. Top up to avoid service interruption.",1,0
2628,1787004002.4127424,critical,api_low_balance,openrouter balance low: $3.30,"openrouter balance at $3.30, below $5.00 threshold. Top up to avoid service interruption.",1,0
2629,1787004009.733118,CRITICAL,api_low_balance,ppq balance low: $0.02,"ppq balance at $0.02, below $5 threshold. Top up to avoid service interruption. (data 5 min old)",1,0
2630,1787004009.7336686,CRITICAL,api_low_balance,openrouter balance low: $3.30,"openrouter balance at $3.30, below $5 threshold. Top up to avoid service interruption. (data 5 min old)",1,0
2631,1787004901.5196762,critical,api_low_balance,ppq balance low: $0.02,"ppq balance at $0.02, below $5.00 threshold. Top up to avoid service interruption.",1,0
2632,1787004901.5344927,critical,api_low_balance,openrouter balance low: $3.30,"openrouter balance at $3.30, below $5.00 threshold. Top up to avoid service interruption.",1,0
2633,1787005801.449798,critical,api_low_balance,ppq balance low: $0.02,"ppq balance at $0.02, below $5.00 threshold. Top up to avoid service interruption.",1,0
2634,1787005801.4641254,critical,api_low_balance,openrouter balance low: $3.30,"openrouter balance at $3.30, below $5.00 threshold. Top up to avoid service interruption.",1,0
2635,1787005808.7843559,CRITICAL,api_low_balance,ppq balance low: $0.02,"ppq balance at $0.02, below $5 threshold. Top up to avoid service interruption. (data 5 min old)",1,0
2636,1787005808.784863,CRITICAL,api_low_balance,openrouter balance low: $3.30,"openrouter balance at $3.30, below $5 threshold. Top up to avoid service interruption. (data 5 min old)",1,0
2637,1787006702.3397508,critical,api_low_balance,ppq balance low: $0.02,"ppq balance at $0.02, below $5.00 threshold. Top up to avoid service interruption.",1,0
2638,1787006702.3497095,critical,api_low_balance,openrouter balance low: $3.30,"openrouter balance at $3.30, below $5.00 threshold. Top up to avoid service interruption.",1,0
2639,1787007312.358748,WARN,key_backoff,friend server failure #1,"{""detail"": ""backoff 30s; error_type=server"", ""key_name"": ""friend""}",1,0
2640,1787007336.666978,warning,ppq_budget,PPQ retry-storm blocked,"identical prompt (sha256 e3b0c442) attempted 3x in 600s — crash-loop signature, PPQ refused",1,1
2641,1787007602.285162,critical,api_low_balance,ppq balance low: $0.02,"ppq balance at $0.02, below $5.00 threshold. Top up to avoid service interruption.",1,0
2642,1787007602.309786,critical,api_low_balance,openrouter balance low: $3.30,"openrouter balance at $3.30, below $5.00 threshold. Top up to avoid service interruption.",1,0
2643,1787007609.8899462,CRITICAL,api_low_balance,ppq balance low: $0.02,"ppq balance at $0.02, below $5 threshold. Top up to avoid service interruption. (data 5 min old)",1,0
2644,1787007609.8904629,CRITICAL,api_low_balance,openrouter balance low: $3.30,"openrouter balance at $3.30, below $5 threshold. Top up to avoid service interruption. (data 5 min old)",1,0
2645,1787008501.9043124,critical,api_low_balance,ppq balance low: $0.02,"ppq balance at $0.02, below $5.00 threshold. Top up to avoid service interruption.",1,0
2646,1787008501.9165518,critical,api_low_balance,openrouter balance low: $3.30,"openrouter balance at $3.30, below $5.00 threshold. Top up to avoid service interruption.",1,0
2647,1787009402.0904253,critical,api_low_balance,ppq balance low: $0.02,"ppq balance at $0.02, below $5.00 threshold. Top up to avoid service interruption.",1,0
2648,1787009402.1076605,critical,api_low_balance,openrouter balance low: $3.30,"openrouter balance at $3.30, below $5.00 threshold. Top up to avoid service interruption.",1,0
2649,1787009409.0266638,CRITICAL,api_low_balance,ppq balance low: $0.02,"ppq balance at $0.02, below $5 threshold. Top up to avoid service interruption. (data 5 min old)",1,0
2650,1787009409.0277772,CRITICAL,api_low_balance,openrouter balance low: $3.30,"openrouter balance at $3.30, below $5 threshold. Top up to avoid service interruption. (data 5 min old)",1,0
2651,1787010301.7259574,critical,api_low_balance,ppq balance low: $0.02,"ppq balance at $0.02, below $5.00 threshold. Top up to avoid service interruption.",1,0
2652,1787010301.7339566,critical,api_low_balance,openrouter balance low: $3.30,"openrouter balance at $3.30, below $5.00 threshold. Top up to avoid service interruption.",1,0
2653,1787011201.9428546,critical,api_low_balance,ppq balance low: $0.02,"ppq balance at $0.02, below $5.00 threshold. Top up to avoid service interruption.",1,0
2654,1787011201.9499013,critical,api_low_balance,openrouter balance low: $3.30,"openrouter balance at $3.30, below $5.00 threshold. Top up to avoid service interruption.",1,0
2655,1787011208.9310255,CRITICAL,api_low_balance,ppq balance low: $0.02,"ppq balance at $0.02, below $5 threshold. Top up to avoid service interruption. (data 5 min old)",1,0
2656,1787011208.9321792,CRITICAL,api_low_balance,openrouter balance low: $3.30,"openrouter balance at $3.30, below $5 threshold. Top up to avoid service interruption. (data 5 min old)",1,0
2657,1787012101.6668472,critical,api_low_balance,ppq balance low: $0.02,"ppq balance at $0.02, below $5.00 threshold. Top up to avoid service interruption.",1,0
2658,1787012101.6979654,critical,api_low_balance,openrouter balance low: $3.30,"openrouter balance at $3.30, below $5.00 threshold. Top up to avoid service interruption.",1,0
2659,1787013002.0260012,critical,api_low_balance,ppq balance low: $0.02,"ppq balance at $0.02, below $5.00 threshold. Top up to avoid service interruption.",1,0
2660,1787013002.049839,critical,api_low_balance,openrouter balance low: $3.30,"openrouter balance at $3.30, below $5.00 threshold. Top up to avoid service interruption.",1,0
2661,1787013008.8111339,CRITICAL,api_low_balance,ppq balance low: $0.02,"ppq balance at $0.02, below $5 threshold. Top up to avoid service interruption. (data 5 min old)",1,0
2662,1787013008.8116808,CRITICAL,api_low_balance,openrouter balance low: $3.30,"openrouter balance at $3.30, below $5 threshold. Top up to avoid service interruption. (data 5 min old)",1,0
2663,1787013901.5524385,critical,api_low_balance,ppq balance low: $0.02,"ppq balance at $0.02, below $5.00 threshold. Top up to avoid service interruption.",1,0
2664,1787013901.5673707,critical,api_low_balance,openrouter balance low: $3.30,"openrouter balance at $3.30, below $5.00 threshold. Top up to avoid service interruption.",1,0
2665,1787014802.3496726,critical,api_low_balance,ppq balance low: $0.02,"ppq balance at $0.02, below $5.00 threshold. Top up to avoid service interruption.",1,0
2666,1787014802.3777013,critical,api_low_balance,openrouter balance low: $3.30,"openrouter balance at $3.30, below $5.00 threshold. Top up to avoid service interruption.",1,0
2667,1787014809.4978292,CRITICAL,api_low_balance,ppq balance low: $0.02,"ppq balance at $0.02, below $5 threshold. Top up to avoid service interruption. (data 5 min old)",1,0
2668,1787014809.4981189,CRITICAL,api_low_balance,openrouter balance low: $3.30,"openrouter balance at $3.30, below $5 threshold. Top up to avoid service interruption. (data 5 min old)",1,0
2669,1787015701.786112,critical,api_low_balance,ppq balance low: $0.02,"ppq balance at $0.02, below $5.00 threshold. Top up to avoid service interruption.",1,0
2670,1787015701.8355057,critical,api_low_balance,openrouter balance low: $3.30,"openrouter balance at $3.30, below $5.00 threshold. Top up to avoid service interruption.",1,0
2671,1787016601.4095783,critical,api_low_balance,ppq balance low: $0.02,"ppq balance at $0.02, below $5.00 threshold. Top up to avoid service interruption.",1,0
2672,1787016601.4157064,critical,api_low_balance,openrouter balance low: $3.30,"openrouter balance at $3.30, below $5.00 threshold. Top up to avoid service interruption.",1,0
2673,1787016608.9849381,CRITICAL,api_low_balance,ppq balance low: $0.02,"ppq balance at $0.02, below $5 threshold. Top up to avoid service interruption. (data 5 min old)",1,0
2674,1787016608.9854198,CRITICAL,api_low_balance,openrouter balance low: $3.30,"openrouter balance at $3.30, below $5 threshold. Top up to avoid service interruption. (data 5 min old)",1,0
2675,1787017502.466791,critical,api_low_balance,ppq balance low: $0.02,"ppq balance at $0.02, below $5.00 threshold. Top up to avoid service interruption.",1,0
2676,1787017502.487851,critical,api_low_balance,openrouter balance low: $3.30,"openrouter balance at $3.30, below $5.00 threshold. Top up to avoid service interruption.",1,0
2677,1787018402.1776304,critical,api_low_balance,ppq balance low: $0.02,"ppq balance at $0.02, below $5.00 threshold. Top up to avoid service interruption.",1,0
2678,1787018402.2075095,critical,api_low_balance,openrouter balance low: $3.30,"openrouter balance at $3.30, below $5.00 threshold. Top up to avoid service interruption.",1,0
2679,1787018409.1055565,CRITICAL,api_low_balance,ppq balance low: $0.02,"ppq balance at $0.02, below $5 threshold. Top up to avoid service interruption. (data 5 min old)",1,0
2680,1787018409.1060958,CRITICAL,api_low_balance,openrouter balance low: $3.30,"openrouter balance at $3.30, below $5 threshold. Top up to avoid service interruption. (data 5 min old)",1,0
2681,1787019301.509047,critical,api_low_balance,ppq balance low: $0.02,"ppq balance at $0.02, below $5.00 threshold. Top up to avoid service interruption.",1,0
2682,1787019301.5465374,critical,api_low_balance,openrouter balance low: $3.30,"openrouter balance at $3.30, below $5.00 threshold. Top up to avoid service interruption.",1,0
2683,1787020201.8765182,critical,api_low_balance,ppq balance low: $0.02,"ppq balance at $0.02, below $5.00 threshold. Top up to avoid service interruption.",1,0
